"Dates","MISC MK Equity","PBK MK Equity","HAP MK Equity","KLK MK Equity","HLBK MK Equity","PTG MK Equity","TOPG MK Equity","GENM MK Equity","DIGI MK Equity","CIMB MK Equity","SUCB MK Equity","AXIATA MK Equity","PEP MK Equity","MAXIS MK Equity","HART MK Equity","SIME MK Equity","PCHEM MK Equity","NESZ MK Equity","DLG MK Equity","MAY MK Equity","TNB MK Equity","PETD MK Equity","T MK Equity","GENT MK Equity","IOI MK Equity","HLFG MK Equity","RHBBANK MK Equity","SDPL MK Equity","IHH MK Equity","PMAH MK Equity","MRDIY MK Equity","KLCCSS MK Equity","AMM MK Equity","MAHB MK Equity","IJM MK Equity","ROTH MK Equity","YTL MK Equity","WPRTS MK Equity","ASTRO MK Equity","SAPE MK Equity","UMWH MK Equity","FGV MK Equity","IOIPG MK Equity","UEMS MK Equity","BAB MK Equity","YTLP MK Equity","MMHE MK Equity","AAGB MK Equity","GAM MK Equity"
21-Aug-14,5.18859,3.11438,2.77664,20.26045,11.00106,17.08095,0.30283,3.36702,4.33957,5.37757,0.43594,5.83057,10.92767,5.04946,1.45239,1.51573,5.24968,57.11105,1.65121,6.26608,8.93087,17.70212,5.06468,8.32354,4.23744,14.97811,5.52711,,4.75466,0.47106,,4.68359,5.46753,6.83414,2.79739,48.87333,1.06931,2.31655,2.21749,3.98445,10.3837,3.45998,1.77102,1.88013,1.98945,0.88729,3.18421,1.20888,4.13582
22-Aug-14,5.21111,3.11438,2.77664,19.96732,10.93846,17.02167,0.30537,3.38222,4.33957,5.38517,0.43594,5.82219,10.91299,5.04946,1.45667,1.51096,5.29769,56.63084,1.65121,6.26608,8.95964,17.63728,5.0241,8.26378,4.11879,14.89349,5.55651,,4.80269,0.48426,,4.69074,5.48278,6.81692,2.76373,48.07435,1.0625,2.33241,2.21079,4.05199,10.41698,3.41641,1.75639,1.86124,1.95957,0.88729,3.22281,1.18907,4.21241
25-Aug-14,5.14354,3.10475,2.80682,19.1569,10.98541,17.02167,0.30346,3.35942,4.33203,5.46123,0.43789,5.83057,10.91299,5.03416,1.47381,1.50778,5.24938,56.63084,1.68811,6.27852,8.95964,17.57244,5.0728,8.26378,4.02556,14.72425,5.42715,,4.76427,0.48431,,4.71246,5.36077,6.74807,2.79318,48.87333,1.06931,2.34035,2.24429,4.12917,10.43362,3.42512,1.75639,1.86124,1.94763,0.88729,3.22281,1.18411,4.22092
26-Aug-14,5.14354,3.10475,2.81436,18.96723,10.93846,16.87249,0.30346,3.34422,4.33203,5.43842,0.43594,5.82219,10.92767,5.04181,1.48238,1.49665,5.15277,56.63084,1.66043,6.25365,8.91649,17.02127,5.05656,8.23817,3.94929,14.63962,5.33308,,4.77387,0.47961,,4.71246,5.29976,6.74807,2.77635,48.34519,1.05568,2.34035,2.23759,4.12917,10.43362,3.34669,1.77102,1.83289,1.94763,0.87505,3.2614,1.19897,4.17837
27-Aug-14,5.21111,3.11438,2.80682,19.05344,10.95411,16.57413,0.3041,3.38222,4.35467,5.46884,0.43594,5.82219,10.98643,5.08054,1.46738,1.50301,5.11251,56.79643,1.62353,6.24122,8.93087,16.85917,5.0728,8.19549,4.00861,14.6904,5.33308,,4.70663,0.48196,,4.72694,5.34569,6.60174,2.74691,48.72437,1.05568,2.32448,2.23759,4.14846,10.15073,3.3554,1.85153,1.82344,1.94165,0.86893,3.21316,1.18907,4.23794
28-Aug-14,5.18108,3.11438,2.82945,18.82928,11.20449,16.90233,0.30346,3.54944,4.33203,5.46884,0.43007,5.82219,10.79548,5.0573,1.4631,1.51096,5.16887,56.71364,1.63276,6.27852,8.93087,16.89159,5.08903,8.23817,4.05099,14.60578,5.36247,,4.61058,0.49057,,4.72694,5.26753,6.56731,2.76794,49.36084,1.05568,2.26101,2.21079,4.216,10.2173,3.40769,1.84421,1.80455,1.81619,0.88117,3.2614,1.19402,4.19539
29-Aug-14,5.20361,3.09833,2.837,18.96723,11.18884,17.08135,0.30346,3.49623,4.33203,5.56011,0.42616,5.82219,11.0158,5.09603,1.48881,1.5046,5.22523,56.37953,1.64198,6.27852,8.9884,17.18338,5.16208,8.26378,4.07641,14.97811,5.39187,,4.75466,0.51247,,4.77761,5.27535,6.64478,2.7427,49.25251,1.11017,2.25308,2.21749,4.18705,10.23394,3.39898,1.82957,1.84234,1.79229,0.91789,3.18421,1.18907,4.12731
02-Sep-14,5.16606,3.09512,2.82191,18.89826,11.20449,16.97692,0.30474,3.39743,4.33203,5.56772,0.43007,5.80543,10.85424,5.06505,1.4781,1.50142,5.07226,56.22918,1.61431,6.29095,8.90211,16.29179,5.17831,8.16134,4.05099,14.41961,5.39187,,4.70663,0.5203,,4.79209,5.20501,6.62757,2.75111,49.09,1.11017,2.26101,2.21749,4.08093,10.28386,3.3554,1.8003,1.83289,1.77437,0.92401,3.17456,1.19402,4.10178
03-Sep-14,5.17357,3.08228,2.837,19.24312,11.28273,17.00675,0.30474,3.35182,4.33203,5.59815,0.42421,5.81381,10.64861,5.03407,1.47595,1.51573,5.07226,56.12895,1.57741,6.30338,8.95964,16.616,5.17019,8.29793,4.09336,14.63962,5.38599,,4.69703,0.54612,,4.78485,5.21283,6.66199,2.77215,48.48061,1.11698,2.30068,2.35818,4.13881,10.40034,3.33797,1.85884,1.82344,1.78632,0.92401,3.15526,1.22375,4.1188
04-Sep-14,5.16606,3.08228,2.82945,18.88101,11.12625,16.85757,0.30474,3.25302,4.37731,5.5449,0.43203,5.81381,10.92767,5.03407,1.4781,1.50937,5.06421,56.21248,1.59586,6.32825,8.91649,16.37284,5.17831,8.35769,4.09336,15.02889,5.37423,,4.69703,0.56255,,4.77761,5.20501,6.73085,2.75953,48.1556,1.12379,2.30861,2.27778,4.14846,10.20065,3.31182,1.84421,1.80455,1.81022,0.92401,3.18421,1.22375,4.10178
05-Sep-14,5.18859,3.08549,2.84454,19.48452,11.23579,17.06643,0.30474,3.26062,4.33957,5.5373,0.42616,5.79706,11.0158,5.04181,1.4781,1.51096,5.09641,56.21248,1.60508,6.29095,8.78706,16.616,5.14585,8.32354,4.06794,14.77502,5.36835,,4.70663,0.5555,,4.79209,5.29098,6.70503,2.76373,48.33165,1.12379,2.28481,2.27778,4.12917,10.2173,3.34669,1.83689,1.80455,1.81022,0.92401,3.15526,1.22375,4.12731
08-Sep-14,5.16593,3.09833,2.837,19.22587,11.53311,17.14102,0.30346,3.28342,4.33203,5.49927,0.42616,5.78868,10.73673,5.03407,1.47386,1.50301,5.08836,56.04543,1.70656,6.30338,8.72953,16.56737,5.09715,8.28086,4.06794,14.96119,5.37423,,4.80269,0.5555,,4.83552,5.38476,6.68782,2.76794,48.87333,1.11698,2.31655,2.27108,4.11952,10.35042,3.36412,1.85153,1.80455,1.80424,0.93013,3.14561,1.21879,4.11029
09-Sep-14,5.21125,3.08228,2.82945,18.94999,11.59571,17.11118,0.30664,3.24542,4.35467,5.48405,0.43007,5.79706,11.12648,5.03407,1.46524,1.49983,5.08031,55.87838,1.66043,6.27852,8.95964,16.58358,5.13773,8.27232,4.04251,15.48585,5.35071,,4.80269,0.57115,,4.83552,5.47073,6.68782,2.75953,49.23896,1.11698,2.30068,2.22419,4.11952,10.25058,3.3554,1.84421,1.85179,1.79827,0.94848,3.12631,1.21879,4.14433
10-Sep-14,5.24146,3.07907,2.837,18.82928,11.56441,17.14102,0.31173,3.26822,4.4075,5.50687,0.43398,5.80543,10.81659,5.01858,1.46524,1.49506,5.15277,55.79485,1.62353,6.24122,9.00278,16.58358,5.21078,8.21256,4.07641,15.2489,5.3272,,4.81229,0.5735,,4.92239,5.47073,6.68782,2.74691,48.42644,1.11017,2.27688,2.24429,4.14846,10.40034,3.3471,1.85884,1.814,1.79583,0.94237,3.12631,1.23861,4.1188
11-Sep-14,5.15083,3.08549,2.84454,19.31209,11.48617,17.32004,0.31428,3.30622,4.42259,5.52969,0.44376,5.81381,10.81659,5.03407,1.48894,1.49665,5.11251,56.37953,1.64198,6.27852,8.9884,16.72948,5.21889,8.22964,4.06794,15.28275,5.38011,,4.79308,0.57819,,4.84276,5.50199,6.68782,2.75953,48.4129,1.12379,2.29275,2.22419,4.13881,10.40034,3.3471,1.85884,1.814,1.86415,0.93625,3.11667,1.25347,4.11029
12-Sep-14,5.24146,3.0598,2.837,19.05344,11.45487,17.30512,0.31491,3.32142,4.34712,5.50687,0.4418,5.82219,10.87562,4.97211,1.49325,1.47279,5.17692,56.37953,1.62353,6.21635,8.93087,16.66464,5.18643,8.20402,4.10184,14.97811,5.38599,,4.79308,0.56333,,4.88619,5.46292,6.64478,2.76373,49.36084,1.1306,2.40382,2.22419,4.08093,10.35042,3.28512,1.86616,1.80455,1.89343,0.9546,3.05877,1.26338,4.12731
15-Sep-14,5.12062,3.05017,2.85209,18.89826,11.58006,16.7979,0.3181,3.33662,4.34712,5.45363,0.43594,5.83894,10.58048,4.9179,1.48679,1.44416,5.07226,55.9619,1.61431,6.21635,8.91649,16.4539,5.14585,8.13573,4.08489,15.07966,5.43303,,4.75466,0.55629,,4.70522,5.30661,6.66199,2.75532,48.08789,1.1306,2.38002,2.21079,4.07128,10.23394,3.25856,1.90275,1.80455,1.90319,0.96072,3.04912,1.26338,4.11029
17-Sep-14,5.11306,3.04054,2.85209,18.36373,11.45487,16.78298,0.31364,3.28342,4.32448,5.32432,0.43203,5.84732,10.59524,4.9179,1.4674,1.43621,4.99175,55.92849,1.60508,6.19149,8.94526,16.22695,5.19454,8.11012,4.05946,15.06273,5.3272,,4.76427,0.55159,,4.70522,5.26753,6.61896,2.69643,48.75145,1.13742,2.38795,2.19739,4.04234,10.15073,3.24085,1.92471,1.814,1.81535,0.96072,3.03947,1.26338,4.04221
18-Sep-14,5.2037,3.04375,2.85963,18.17405,11.42357,17.15594,0.31555,3.23781,4.33203,5.36996,0.43007,5.83057,10.47719,4.9179,1.47817,1.46643,5.02395,55.79485,1.60508,6.19149,8.90211,16.21074,5.21078,8.02475,4.04251,14.79194,5.28604,,4.76427,0.56802,,4.79933,5.23627,6.33492,2.73008,48.73791,1.1306,2.38795,2.20409,4.05199,10.23394,3.17001,1.94666,1.75731,1.74703,0.96684,3.02017,1.21879,4.07625
19-Sep-14,5.08285,3.05017,2.88227,18.39821,11.51747,17.00675,0.31491,3.19221,4.33957,5.38517,0.42812,5.83057,10.58048,4.96437,1.49756,1.44416,4.9998,55.77815,1.60508,6.21635,8.87335,16.21074,5.21889,8.09304,4.08489,14.82579,5.22724,,4.80269,0.56255,,4.8138,5.33006,6.29188,2.73429,47.99309,1.14423,2.38795,2.23089,4.05199,10.31714,3.13459,1.97594,1.73841,1.72751,0.9852,2.97193,1.25347,4.09327
22-Sep-14,5.2037,3.0598,3.01054,18.46718,11.53311,17.15594,0.31555,3.17701,4.36976,5.36996,0.43203,5.86407,10.62475,4.82496,1.50834,1.44893,5.02395,55.71133,1.60508,6.24122,8.90211,16.22695,5.21078,8.09304,4.08489,15.3166,5.35071,,4.88914,0.56959,,4.8138,5.39258,6.4296,2.71746,48.07435,1.14423,2.39588,2.26438,4.07128,10.3005,3.20543,2.00521,1.76676,1.78607,0.99132,2.97193,1.22375,4.09327
23-Sep-14,5.16593,3.05017,2.94263,18.1913,11.53311,16.84265,0.31555,3.17701,4.33957,5.33193,0.43203,5.82219,10.47719,4.85594,1.50403,1.43939,4.99175,55.46075,1.60508,6.21635,8.77268,16.21074,5.19454,8.07597,4.10184,14.97811,5.24488,,4.78348,0.55472,,4.82104,5.38476,6.43821,2.69222,47.4785,1.13742,2.40382,2.25099,4.02304,10.33391,3.17001,1.9613,1.74786,1.78607,0.99744,2.96228,1.22375,4.08476
24-Sep-14,5.2188,3.05017,2.91245,18.20854,11.40792,16.94708,0.31173,3.16181,4.35467,5.32432,0.43203,5.86407,10.59524,4.92564,1.50187,1.45847,5.02395,55.37723,1.59586,6.24122,8.81582,16.19453,5.19454,8.02475,4.05099,14.79194,5.28016,,4.80269,0.54455,,4.80657,5.29879,6.45542,2.70063,46.76077,1.13742,2.38002,2.24429,4.00375,10.36746,3.11688,1.93935,1.74786,1.81535,0.99744,2.95263,1.21879,4.08476
25-Sep-14,5.14327,3.03412,2.94263,18.1913,11.47052,16.7979,0.31682,3.16181,4.36976,5.33193,0.43985,5.83894,10.46243,4.9179,1.50618,1.46007,4.97564,55.54428,1.58664,6.27882,8.8302,16.22695,5.24712,8.00767,4.03404,15.06273,5.28016,,4.81229,0.53047,,4.79933,5.33787,6.42099,2.69643,47.26182,1.15104,2.40382,2.21749,4.00375,10.36746,3.10803,1.93935,1.71007,1.83487,0.99744,3.02017,1.22375,4.11029
26-Sep-14,5.24901,3.04054,2.94263,18.69134,11.37663,17.20069,0.31682,3.18456,4.36976,5.40038,0.43789,5.84732,10.41816,4.94888,1.49756,1.45529,5.0159,55.3104,1.58664,6.24062,8.80144,16.21074,5.38715,7.965,4.09336,14.67347,5.26252,,4.8315,0.489,,4.82104,5.33787,6.51567,2.71746,46.65243,1.15785,2.40382,2.22419,3.98445,10.08227,3.12573,1.95398,1.73841,1.85439,1.00356,2.99123,1.20888,4.08476
29-Sep-14,5.25656,3.03412,2.95018,18.38097,11.34533,17.00675,0.31428,3.18456,4.42259,5.39267,0.43985,5.8557,10.38865,4.94888,1.50403,1.46643,5.0159,55.71133,1.56819,6.27246,8.84459,16.19453,5.34596,7.94791,4.10184,14.85964,5.25664,,4.80269,0.47726,,4.84276,5.36913,6.50706,2.73008,47.641,1.17147,2.38795,2.24429,3.98445,10.01517,3.14344,1.97661,1.73841,1.89343,1.00356,2.94298,1.21384,4.09327
30-Sep-14,5.23391,3.04054,3.00299,18.36373,11.28273,16.6338,0.31555,3.19221,4.3924,5.5161,0.43203,5.86407,10.38865,5.01084,1.51049,1.46643,5.032,55.46075,1.58664,6.29793,8.84459,16.21074,5.39539,7.97354,4.08489,14.89349,5.20372,,4.84111,0.48509,,4.71246,5.3535,6.40378,2.71325,47.09932,1.15785,2.41968,2.25768,4.0134,10.0655,3.1523,1.96907,1.71007,1.87391,1.00356,2.89474,1.23366,4.10178
01-Oct-14,5.09796,3.03733,2.99545,18.17405,11.29838,16.7979,0.31491,3.19987,4.41504,5.42353,0.43985,5.86407,10.41816,5.02633,1.52989,1.46166,5.032,55.46075,1.59586,6.33613,8.88773,16.21074,5.42834,8.11028,4.09336,15.06273,5.18608,,4.89874,0.49291,,4.8138,5.3535,6.41238,2.72167,48.14206,1.15104,2.40382,2.22419,4.0134,10.31713,3.1523,1.96907,1.72897,1.86415,1.00356,2.90439,1.25347,4.1188
02-Oct-14,5.09041,3.02448,3.01054,18.1913,11.53311,17.20069,0.31555,3.20752,4.4075,5.4621,0.43594,5.87245,10.41816,5.02633,1.52989,1.45688,4.99175,55.12665,1.58664,6.3234,8.84459,16.21074,5.41186,8.08464,4.09336,14.84272,5.11552,,4.85071,0.47726,,4.8138,5.31442,6.41238,2.70905,46.78785,1.14423,2.39588,2.21908,3.98445,10.23325,3.12573,1.93135,1.71007,1.83487,0.99132,2.87544,1.24356,4.08476
03-Oct-14,5.08285,3.01806,3.00299,18.29475,11.51747,16.76806,0.31173,3.18456,4.3924,5.40038,0.44376,5.87245,10.47719,4.99535,1.51696,1.46007,5.0159,55.39393,1.60508,6.34887,8.90211,16.12968,5.49423,8.05046,4.03404,14.72425,5.14492,,4.84111,0.47101,,4.8138,5.31442,6.32631,2.70905,46.04304,1.14423,2.37208,2.21908,3.87833,10.21648,3.07261,1.93135,1.69117,1.78607,0.9852,2.86579,1.22375,4.08476
07-Oct-14,5.21125,3.01806,3.01808,18.53616,11.50182,17.05151,0.31364,3.16925,4.49051,5.38495,0.45158,5.9905,10.65427,4.97986,1.52342,1.43939,5.04005,55.79485,1.65121,6.36161,9.06031,16.04863,5.54366,8.04191,4.05099,15.16428,5.12728,,4.80269,0.4757,,4.84276,5.42384,6.32631,2.68381,46.04304,1.15104,2.34828,2.22583,3.91692,10.04872,3.09917,1.91626,1.72897,1.86415,0.9852,2.86579,1.24356,4.06774
08-Oct-14,4.97712,3.01164,2.99545,17.96714,11.32968,16.41003,0.31555,3.06207,4.41504,5.37724,0.44767,5.98203,10.44768,4.9876,1.51265,1.44893,5.00785,55.71133,1.54051,6.3043,9.03154,15.83789,5.65074,7.98209,4.06794,14.6227,5.10376,,4.71624,0.45692,,4.87171,5.32224,6.25745,2.73008,45.36593,1.1306,2.38002,2.21234,3.74326,10.04872,3.09032,1.88608,1.68173,1.81535,0.96684,2.80789,1.23366,4.09327
09-Oct-14,5.13572,2.99238,2.9879,17.72574,11.31403,16.52937,0.30728,3.10801,4.42259,,0.4418,5.93966,10.55097,4.96437,1.48464,1.44098,5.04005,56.37953,1.58664,6.29793,9.06031,15.75684,5.6425,7.93081,4.01709,14.82579,,,4.69703,0.44284,,4.85724,5.31442,6.17138,2.71325,44.89196,1.13742,2.35622,2.17187,3.69503,10.0655,3.04604,1.91626,1.66283,1.75679,0.94848,2.75,1.20393,4.08476
10-Oct-14,5.03754,2.97632,3.01808,17.81195,11.47052,16.75315,0.30919,3.13097,4.3924,5.2538,0.43789,5.97355,10.62475,4.9876,1.50834,1.43939,5.00785,55.56098,1.51284,6.24698,9.04593,15.74062,5.60132,7.95645,4.09336,14.87657,5.30368,,4.68742,0.43423,,4.92239,5.33006,5.99924,2.67539,45.55552,1.15104,2.40382,2.17861,3.62749,9.89774,3.03719,1.90871,1.63449,1.66895,0.96684,2.72105,1.22375,4.09327
13-Oct-14,5.00733,2.93137,3.00299,17.67401,11.1106,16.11166,0.30728,3.12332,4.43014,5.13808,0.45353,5.94813,10.47719,4.99535,1.48679,1.44416,4.97564,56.04543,1.46672,6.21514,8.9884,15.4002,5.6425,7.97354,4.03404,14.7581,5.22136,,4.57216,0.41311,,4.90067,5.31442,6.02506,2.72587,45.2576,1.14423,2.36415,2.13815,3.52137,9.56222,3.0549,1.96907,1.5967,1.59087,0.97296,2.63421,1.22375,4.06774
14-Oct-14,4.89404,2.96669,3.00299,17.39812,11.0793,15.72379,0.31046,3.06207,4.33957,5.12265,0.46135,5.95661,10.2706,5.01858,1.46524,1.45211,4.95149,55.9619,1.39292,6.13236,8.95964,15.49746,5.45305,7.84535,4.02556,14.63962,5.239,,4.56255,0.3912,,4.77761,5.22846,5.98202,2.71746,44.1336,1.12379,2.34035,2.12466,3.44419,9.79708,2.90437,1.94644,1.60614,1.44447,0.96684,2.55702,1.16925,4.04221
15-Oct-14,5.00733,2.95385,3.02563,17.24293,11.1106,15.73871,0.30537,3.15394,4.35467,5.05322,0.45353,5.9905,10.25584,5.01084,1.44369,1.45052,4.92734,55.66121,1.45749,6.15783,8.9884,15.56231,5.59308,7.80262,4.01709,14.47038,5.11552,,4.60097,0.39511,,4.82104,5.2519,5.87013,2.69643,45.90761,1.1306,2.34828,2.11117,3.47313,9.89774,2.8778,1.88608,1.61559,1.50303,0.97908,2.47982,1.15934,4.05923
16-Oct-14,4.90159,2.96348,3.00299,17.53606,10.90717,16.03707,0.29837,3.06207,4.35467,4.98378,0.43985,5.99897,10.31487,5.03407,1.43292,1.44257,4.92734,55.12665,1.45749,6.10052,8.91649,15.4002,5.47776,7.70861,4.01709,14.45346,5.00968,,4.61058,0.38651,,4.70522,5.18156,5.65495,2.69222,44.41799,1.09655,2.30068,2.1314,3.23194,9.579,2.67414,1.87099,1.60614,1.38591,0.96684,2.31579,1.13952,4.09327
17-Oct-14,5.0602,2.95385,3.01054,17.12223,10.96976,16.03707,0.28629,3.00849,4.39995,4.77548,0.43789,5.82951,10.2706,5.03407,1.41353,1.44257,4.87903,55.69462,1.38369,6.01774,8.84459,15.57852,5.56837,7.58042,3.97471,14.36883,4.9156,,4.6394,0.3912,,4.63283,5.12686,5.62913,2.72167,44.9055,1.10336,2.27688,2.15163,3.10652,9.56222,2.69185,1.87099,1.56835,1.37615,0.9546,2.1807,1.13952,4.08476
20-Oct-14,5.02243,2.9699,3.01054,17.43261,11.1106,16.03707,0.3041,3.05442,4.45278,4.96064,0.45549,5.95661,10.32962,5.04956,1.45447,1.45688,4.89513,55.9619,1.48516,6.11326,9.00278,15.7082,5.63427,7.69152,3.91539,15.13043,4.95676,,4.62979,0.41702,,4.71246,5.19719,5.75824,2.71746,44.91904,1.10336,2.38002,2.19885,3.4056,9.579,2.72727,1.87099,1.61559,1.41519,0.96684,2.24824,1.15934,4.09327
21-Oct-14,5.15083,2.98596,3.05581,17.69125,11.1106,16.02215,0.32,3.08504,4.47542,5.05322,0.45353,5.94813,10.19681,5.06505,1.44369,1.45688,4.84682,55.9619,1.51284,6.17057,9.00278,15.59473,5.61779,7.81117,3.97471,14.555,5.0332,,4.76427,0.42641,,4.71246,5.33787,5.79266,2.69222,44.94613,1.11698,2.38002,2.17861,3.47313,9.81386,2.683,1.88608,1.64393,1.42495,0.96684,2.31579,1.16429,4.19539
23-Oct-14,5.09041,2.99559,3.04826,17.53606,11.1106,16.03707,0.3181,3.15394,4.41504,4.92206,0.44376,6.05828,10.43292,5.15024,1.50403,1.45052,4.82267,56.37953,1.51284,6.19604,9.04593,15.20567,5.68369,7.82826,3.98319,14.52115,4.99792,,4.65861,0.41467,,4.79209,5.33787,5.5947,2.77215,45.63677,1.14423,2.34828,2.15163,3.44419,9.72998,2.66529,1.87854,1.66283,1.43471,0.97908,2.2193,1.16429,4.12731
24-Oct-14,5.12817,3.00201,3.24444,17.72574,11.26709,16.39511,0.31364,3.21518,4.42259,4.93749,0.45158,5.99897,10.43292,5.21994,1.50618,1.4537,4.83072,56.59669,1.54974,6.22151,9.08907,15.64336,5.72488,7.99064,3.96624,14.85964,4.99792,,4.75466,0.44597,,4.9441,5.28316,5.79266,2.73849,45.54198,1.15785,2.34828,2.21234,3.47313,9.78031,2.82467,1.89363,1.70062,1.62015,0.9852,2.2193,1.18907,4.19539
27-Oct-14,5.06775,2.98917,3.25198,18.26027,11.18884,16.20117,0.3181,3.22283,4.43014,4.86034,0.45549,5.94813,10.56573,5.0573,1.51911,1.49506,4.81462,56.79715,1.57741,6.17694,9.62118,15.80547,5.66722,7.94791,4.00861,15.01196,5.1214,,4.75466,0.44597,,4.79209,5.27535,6.08531,2.72587,46.3545,1.17147,2.37208,2.1921,3.47313,9.56222,2.88666,1.90117,1.73841,1.56159,0.99744,2.2386,1.18907,4.21241
28-Oct-14,5.09041,2.99238,3.23689,18.94999,11.20449,16.33544,0.3181,3.22283,4.45278,4.7832,0.47308,5.97355,10.62475,5.15024,1.50834,1.49187,4.83072,56.79715,1.55896,6.20241,9.39108,15.87031,5.71664,7.98209,4.02556,14.89349,5.18608,,4.71624,0.48118,,4.82104,5.29098,6.36935,2.81,47.01806,1.18509,2.37208,2.1921,3.41525,9.74676,3.09032,1.93135,1.75731,1.58111,1.00968,2.33509,1.18907,4.25496
29-Oct-14,5.12062,2.98275,3.24444,19.3983,11.15639,16.41003,0.3181,3.19221,4.49806,4.81406,0.47308,6.04134,10.83135,5.2122,1.49756,1.50142,4.95954,57.21478,1.53129,6.18967,9.39108,16.17831,5.71664,8.01628,4.05099,14.99504,5.13904,,4.79308,0.48744,,4.91515,5.28316,6.11974,2.77635,47.3837,1.18228,2.38002,2.22583,3.29947,9.79708,3.04604,1.98416,1.72897,1.50303,1.01088,2.25789,1.18907,4.24645
30-Oct-14,5.08285,2.98596,3.23689,19.82938,11.29983,16.41003,0.31237,3.20752,4.47542,4.95292,0.46135,5.99897,11.27404,5.19671,1.51049,1.51891,4.91929,56.79715,1.51284,6.1642,9.49175,16.53495,5.84844,8.14447,4.09336,15.28275,5.19784,,4.66821,0.50074,,4.92239,5.27535,6.13695,2.81842,46.90424,1.1967,2.38002,2.25281,3.32842,9.96484,3.18772,2.02188,1.73841,1.48351,1.01088,2.20965,1.17916,4.24645
31-Oct-14,5.0602,2.98275,3.25198,19.65695,11.41139,16.41003,0.31173,3.23814,4.54334,5.01464,0.4594,5.96508,11.52491,5.2122,1.51049,1.52368,4.97564,56.79715,1.52206,6.1833,9.43422,16.53495,5.79077,8.23847,4.10184,15.29968,5.22136,,4.74506,0.54768,,4.99477,5.29879,6.24885,2.78897,47.5205,1.1967,2.38002,2.20559,3.31877,9.94807,3.23199,2.07469,1.75731,1.50303,1.01741,2.22895,1.20888,4.35708
03-Nov-14,5.19614,2.9699,3.34253,19.38106,11.41139,16.43986,0.31237,3.25345,4.74712,5.02236,0.4594,5.93966,11.74626,5.21994,1.50834,1.54754,4.99175,57.06443,1.49439,6.22788,9.66433,16.68085,5.88138,8.37521,4.16964,15.29968,5.17432,,4.76427,0.51638,,4.9803,5.29879,6.14556,2.88993,46.7536,1.1967,2.38002,2.18536,3.28983,9.94807,3.23199,2.07469,1.75731,1.53231,1.03697,2.20965,1.24356,4.31453
04-Nov-14,5.21125,2.96669,3.39534,19.91559,11.65046,16.20117,0.3181,3.26111,4.71693,4.96835,0.46135,5.99897,11.24453,5.22769,1.50187,1.538,4.93539,57.63241,1.51284,6.17694,9.70747,16.69706,5.99671,8.36667,4.15269,15.2489,5.17432,,4.77387,0.52734,,4.88619,5.27535,6.1972,2.95303,46.7536,1.18949,2.37208,2.24606,3.28018,9.54545,3.09917,2.07469,1.76676,1.46399,1.04349,2.22895,1.26834,4.39963
05-Nov-14,5.40761,2.96027,3.47079,19.22587,11.63452,16.26084,0.31682,3.21518,4.70366,4.89892,0.45744,5.9905,11.22978,5.20445,1.50618,1.538,4.91123,57.79946,1.47594,6.17694,9.79376,16.29179,6.04613,8.20429,4.14421,15.14736,5.10376,,4.77387,0.52812,,4.92963,5.23627,6.17999,2.94882,46.56187,1.18949,2.35622,2.25281,3.13547,9.31058,3.09032,2.08223,1.76676,1.43471,1.06306,2.13246,1.27329,4.38261
06-Nov-14,5.49824,2.9378,3.52361,19.82938,11.53889,16.29068,0.31173,3.20752,4.68842,4.94521,0.45744,5.97355,11.51015,5.30514,1.50403,1.53641,4.95149,56.79715,1.42059,6.15783,9.67871,16.14589,6.01318,8.24702,4.03404,15.18121,5.10376,,4.69703,0.52264,,4.92239,5.19719,6.14556,2.94462,46.97271,1.18228,2.32448,2.25281,3.07758,9.51189,3.09032,2.10487,1.75731,1.42495,1.03697,2.1421,1.27329,4.38261
07-Nov-14,5.44538,2.94743,3.50852,19.41554,11.47514,16.33544,0.31173,3.23049,4.68079,4.91435,0.45549,5.92271,11.51015,5.29739,1.48248,1.51732,4.90318,56.88068,1.42059,6.1451,9.36232,15.88652,5.85667,8.20429,4.11879,15.04581,5.11552,,4.69703,0.53673,,4.89343,5.14249,6.09392,2.90676,45.4663,1.18228,2.34035,2.25955,3.03899,9.56222,3.09032,2.10487,1.75731,1.41519,1.03697,2.08421,1.27329,4.53578
10-Nov-14,5.57377,2.93137,3.54625,19.72592,11.52295,16.41003,0.30728,3.21518,4.67317,4.90663,0.44767,5.85493,11.56918,5.2122,1.47817,1.52687,4.74216,56.88068,1.41137,6.1833,9.31917,15.88652,5.93081,8.16156,4.09336,15.02889,5.10376,,4.67782,0.5336,,4.92239,5.08778,6.10252,2.86048,46.41123,1.1967,2.34035,2.28653,2.99075,9.54545,3.10803,2.08223,1.75731,1.39567,1.04349,2.06491,1.26834,4.38261
11-Nov-14,5.73992,2.96348,3.53116,19.81213,11.39545,16.12658,0.30855,3.18456,4.60456,4.90663,0.42616,5.95661,11.51015,5.22769,1.49756,1.53959,4.75021,57.21478,1.42059,6.1833,9.44861,15.88652,5.88138,8.20429,4.07641,14.94426,5.10376,,4.61058,0.54768,,4.97306,5.07996,6.10252,2.85628,46.90424,1.1967,2.36415,2.2663,3.02934,9.47834,3.06375,2.00679,1.74786,1.38591,1.06306,1.97807,1.27825,4.39112
