"Dates","MISC MK Equity","PBK MK Equity","HAP MK Equity","KLK MK Equity","HLBK MK Equity","PTG MK Equity","TOPG MK Equity","GENM MK Equity","DIGI MK Equity","CIMB MK Equity","SUCB MK Equity","AXIATA MK Equity","PEP MK Equity","MAXIS MK Equity","HART MK Equity","SIME MK Equity","PCHEM MK Equity","NESZ MK Equity","DLG MK Equity","MAY MK Equity","TNB MK Equity","PETD MK Equity","T MK Equity","GENT MK Equity","IOI MK Equity","HLFG MK Equity","RHBBANK MK Equity","SDPL MK Equity","IHH MK Equity","PMAH MK Equity","MRDIY MK Equity","KLCCSS MK Equity","AMM MK Equity","MAHB MK Equity","IJM MK Equity","ROTH MK Equity","YTL MK Equity","WPRTS MK Equity","ASTRO MK Equity","SAPE MK Equity","UMWH MK Equity","FGV MK Equity","IOIPG MK Equity","UEMS MK Equity","BAB MK Equity","YTLP MK Equity","MMHE MK Equity","AAGB MK Equity","GAM MK Equity"
14-Mar-14,5.14073,2.90909,2.23003,20.35721,11.01671,16.71629,0.35582,3.10247,3.7277,5.24664,0.51716,5.28596,11.68713,5.13704,1.44382,1.44432,5.24968,53.99064,1.56933,5.72154,8.50015,24.28466,4.58159,8.28086,3.8902,12.74488,4.63544,,3.52827,0.17298,,4.44605,5.30739,6.98984,2.40743,38.73229,1.03567,1.9794,1.97909,4.0206,8.82972,3.91668,1.89544,2.01275,2.3032,0.96684,3.35226,1.19929,3.59755
17-Mar-14,5.17798,2.92754,2.22269,20.64852,11.1106,16.71629,0.35269,3.11,3.75722,5.24664,0.5133,5.33521,11.99239,5.15197,1.44595,1.45381,5.27354,54.47487,1.54195,5.75166,8.55719,24.1404,4.5895,8.34915,3.93158,12.67824,4.64706,,3.62389,0.17298,,4.38253,5.33027,6.85312,2.436,38.7852,1.0289,1.9716,2.06486,4.0206,8.7472,3.84005,1.90275,2.0313,2.29728,0.96072,3.36179,1.20904,3.8161
18-Mar-14,5.16308,2.94599,2.22269,20.30581,11.048,16.90525,0.34141,3.24554,3.78675,5.28412,0.51909,5.327,11.91971,5.13704,1.44808,1.45539,5.2974,54.47487,1.55564,5.77575,8.51441,24.31672,4.64489,8.28939,3.92331,12.89482,4.65868,,3.58564,0.17451,,4.48133,5.42177,6.83603,2.44008,38.6926,1.03567,1.9716,2.07805,4.06858,8.73069,3.85708,1.88812,2.0313,2.29728,0.9546,3.5713,1.18954,3.80769
19-Mar-14,5.17053,2.94599,2.22269,20.32294,11.01671,16.77443,0.34642,3.17777,3.78675,5.29911,0.51523,5.327,11.84703,5.14451,1.46937,1.45381,5.34513,54.47487,1.56933,5.7637,8.51441,24.07628,4.66863,8.315,3.85709,12.72822,4.63544,,3.56652,0.17527,,4.46016,5.4294,6.87876,2.44824,38.42804,1.0289,1.95602,2.04506,4.03979,8.71419,3.87411,1.89544,2.00347,2.29136,0.94848,3.49512,1.18467,3.84972
20-Mar-14,5.15563,2.95522,2.22269,20.30581,10.93846,16.87618,0.33076,3.21542,3.78675,5.32159,0.50172,5.35162,11.70167,5.14451,1.44382,1.45381,5.34513,54.62013,1.57389,5.73961,8.52867,24.12437,4.5895,8.23817,3.8902,12.62826,4.69353,,3.57608,0.17374,,4.4037,5.46753,6.97275,2.40743,38.74551,1.0289,1.95602,2.03187,4.00141,8.73069,3.84856,1.91007,1.9942,2.29136,0.94848,3.5713,1.19442,3.85812
21-Mar-14,5.22268,2.94599,2.21536,20.30581,10.95411,16.78897,0.31886,3.20789,3.83104,5.3066,0.48629,5.35162,11.77435,5.15197,1.43743,1.45381,5.36899,54.39416,1.5967,5.75768,8.50015,24.06025,4.67655,8.19549,3.94814,12.72822,4.80971,,3.57608,0.17451,,4.31902,5.37602,6.83603,2.44008,38.66614,1.0289,1.94822,2.06486,4.04939,8.91224,3.77193,1.89544,2.04985,2.29136,0.96684,3.50464,1.19929,3.88334
24-Mar-14,5.21523,2.94599,2.21536,20.56284,11.0793,17.07969,0.30571,3.17024,3.86795,5.40799,0.47664,5.40087,11.91971,5.15944,1.36928,1.45855,5.36899,54.63627,1.61495,5.80586,8.50015,24.26863,4.72402,8.33208,3.98125,12.84484,4.82132,,3.63345,0.17451,,4.33313,5.45227,6.8104,2.48088,39.60535,1.04921,1.94043,2.08465,4.12615,8.94525,3.86559,1.93203,2.0313,2.32096,0.96072,3.52369,1.17004,3.90015
25-Mar-14,5.21523,2.94292,2.21536,20.59711,11.03235,17.31226,0.30884,3.16271,3.90486,5.43842,0.49786,5.4255,12.00693,5.19677,1.3629,1.46487,5.32922,54.08749,1.61951,5.80586,8.51441,24.26863,4.83481,8.27232,3.98125,12.84484,4.81552,,3.57608,0.17374,,4.31902,5.45227,6.79331,2.4972,39.80377,1.03567,1.96381,2.08465,4.15494,8.91224,3.87411,1.92471,2.02202,2.31504,0.9546,3.54273,1.17004,3.89175
26-Mar-14,5.19288,2.95214,2.20802,20.61425,11.09495,17.22504,0.3126,3.16271,3.94176,5.4156,0.49786,5.41729,12.00693,5.18184,1.43104,1.46171,5.35308,53.87766,1.63319,5.81791,8.52867,24.20452,4.90602,8.25525,3.93986,12.84484,4.85037,,3.61433,0.17221,,4.37548,5.47515,6.81894,2.49312,39.35401,1.03567,1.9716,2.10444,4.21251,8.81321,3.91668,1.94666,2.02202,2.3032,0.93625,3.54273,1.18467,3.90856
27-Mar-14,5.18543,2.96752,2.20802,20.7342,11.09495,17.29772,0.30946,3.16271,3.97129,5.44602,0.49979,5.4337,12.05053,5.19677,1.43317,1.46645,5.35308,53.73239,1.60582,5.81188,8.64276,24.55716,,8.28086,3.97297,12.76154,4.85037,,3.63345,0.17145,,4.46722,5.4599,6.82749,2.4972,39.817,1.0289,1.94822,2.10444,4.28928,8.91224,3.88262,1.93203,2.0313,2.29728,0.94848,3.51416,1.18954,3.90015
28-Mar-14,5.19288,2.94599,2.20068,21.35108,11.1106,17.45762,0.30946,3.16271,3.97867,5.45363,0.49979,5.46654,12.12322,5.20424,1.4353,1.46329,5.41671,53.8131,1.60582,5.81791,8.54293,24.57319,4.69237,8.51135,3.9978,12.82818,4.89103,,3.64302,0.17298,,4.48133,5.47515,6.83603,2.50536,39.76409,1.0289,1.9716,2.10444,4.31807,9.01126,4.00182,1.94666,2.0313,2.31504,0.96072,3.53321,1.23342,3.91696
31-Mar-14,5.14073,2.94599,2.20802,20.7342,11.06365,17.29772,0.31009,3.16271,3.97867,5.43842,0.50172,5.47474,12.07961,5.19677,1.45872,1.47119,5.49625,53.8131,1.63776,5.82995,8.52867,24.60525,4.66072,8.53697,3.97297,13.06142,4.89103,,3.68126,0.17298,,4.48133,5.47515,6.83603,2.50536,39.10268,1.03567,1.9716,2.11103,4.31807,9.06077,3.95925,1.94666,2.04057,2.31504,0.96072,3.58083,1.24317,3.95899
01-Apr-14,5.14073,2.94907,2.21536,20.54571,11.048,17.58844,0.31009,3.13259,3.95653,5.44602,0.494,5.5322,11.84703,5.19677,1.42678,1.46329,5.40876,53.61941,1.656,5.82393,8.52867,24.52511,4.64489,8.51135,3.92331,13.1114,4.87941,,3.6717,0.17681,,4.44605,5.46753,6.903,2.50536,39.02331,1.03567,1.9716,2.12423,4.37564,9.04427,3.98479,1.9613,2.0313,2.33281,0.94848,3.6094,1.21879,3.91696
02-Apr-14,5.14818,2.9952,2.21536,20.56284,11.09495,17.74834,0.31072,3.17777,3.94915,5.48405,0.50172,5.52399,11.91971,5.17437,1.40336,1.46329,5.43262,53.70011,1.72443,5.82393,8.37179,24.65334,4.63698,8.48574,3.93158,12.91148,4.88522,,3.63345,0.18293,,4.44605,5.47515,6.88578,2.50944,39.02331,1.0289,1.9794,2.1902,4.49079,9.24232,3.91668,1.95398,2.04985,2.37425,0.94848,3.62845,1.19929,3.92537
03-Apr-14,5.11838,3.07515,2.21536,20.56284,11.0793,18.08266,0.31009,3.17777,3.93438,5.51448,0.50172,5.50758,11.89064,5.18184,1.40123,1.46329,5.48035,53.79696,1.71987,5.82995,8.05802,24.39687,4.61324,8.44306,3.97297,12.89482,4.89103,,3.62389,0.18216,,4.45311,5.49803,6.99768,2.52985,39.23496,1.03567,1.9716,2.24297,4.57715,9.07728,3.89965,1.98325,2.04985,2.39793,0.96684,3.61892,1.18467,3.91696
04-Apr-14,5.08113,3.19816,2.26671,20.23726,10.96976,17.50123,0.30821,3.15518,3.86057,5.64378,0.49593,5.52399,11.68713,5.15197,1.3991,1.46329,5.4008,53.79696,1.67881,5.87813,8.08655,24.18849,4.59742,8.28939,3.91503,12.84484,4.87941,,3.63345,0.19288,,4.44605,5.50565,6.88578,2.53393,38.81166,1.02213,1.96381,2.22978,4.462,9.06077,3.87411,1.99789,2.08695,2.37425,0.96684,3.75225,1.16517,3.74885
07-Apr-14,5.06623,3.1182,2.26671,20.47716,11.06365,17.3268,0.30821,3.19283,3.94915,5.70463,0.494,5.49116,11.8761,5.19677,1.39484,1.46961,5.4008,53.79696,1.67425,5.89018,8.329,24.36481,4.63698,8.36623,3.97297,12.82818,4.86199,,3.66214,0.19135,,4.41076,5.49803,6.96325,2.56657,39.45984,1.02213,1.9716,2.21659,4.39483,9.19281,3.87411,2.07107,2.08695,2.36241,0.97908,3.76177,1.16517,3.88334
08-Apr-14,5.05133,3.05977,2.27404,20.34008,11.01671,17.3268,0.30383,3.16271,3.88271,5.659,0.49593,5.44191,11.8761,5.18184,1.37567,1.46961,5.36899,53.82924,1.67881,5.86609,8.41457,24.36481,4.63698,8.30647,4.00608,12.72822,4.89684,,3.62389,0.19135,,4.45311,5.45227,6.96325,2.57881,39.42015,1.02213,1.95602,2.1836,4.31807,9.24232,3.85708,2.01253,2.07767,2.35649,0.99132,3.71416,1.15542,3.74045
09-Apr-14,5.06623,3.0567,2.27404,20.15158,11.01671,17.44308,0.30633,3.19283,3.88271,5.659,0.49207,5.45012,11.94878,5.17437,1.36502,1.47277,5.41671,54.86224,1.67425,5.85404,8.48588,24.44496,4.63698,8.35769,4.03918,12.72822,4.90265,,3.6717,0.19288,,4.45311,5.44465,6.88578,2.61961,39.92283,1.02213,1.95602,2.177,4.27009,9.22582,3.86559,1.99057,2.1055,2.35057,1.00356,3.63797,1.11154,3.76566
10-Apr-14,5.09603,3.06285,2.27404,20.34008,11.048,17.42855,0.30821,3.23048,3.89747,5.6666,0.49207,5.47474,11.96332,5.20424,1.3778,1.47593,5.4008,54.8461,1.68338,5.87211,8.50015,24.42893,4.65281,8.28086,4.02263,12.79486,4.88522,,3.69082,0.20666,,4.48133,5.45227,6.88578,2.67674,40.62392,1.02213,1.9716,2.20339,4.20292,9.06077,3.96777,2.0418,2.11478,2.33873,1.04027,3.64749,1.12129,3.8245
11-Apr-14,5.06623,3.02902,2.27404,20.4943,11.01671,17.42855,0.30571,3.19283,3.87533,5.62857,0.49207,5.46654,11.91971,5.19677,1.38419,1.46645,5.36899,54.26504,1.63776,5.87813,8.48588,24.2526,4.67655,8.2211,4.03091,12.66158,4.89684,,3.72907,0.22196,,4.48133,5.43702,6.89439,2.64818,41.00754,1.02213,1.9716,2.2233,4.17413,9.03582,3.90816,2.01253,2.13333,2.35057,1.02192,3.69511,1.12616,3.8245
14-Apr-14,4.99172,3.02595,2.32539,20.4943,11.03235,17.44308,0.29944,3.20789,3.89747,5.61336,0.48436,5.40908,11.84703,5.18184,1.3778,1.46645,5.4008,55.10435,1.60126,5.88416,8.54293,24.34878,4.66863,8.2211,4.02263,12.74488,4.89684,,3.74819,0.22732,,4.48839,5.43702,6.89439,2.57881,40.92817,1.02213,1.94043,2.23658,4.10696,9.03582,3.91668,2.01253,2.11478,2.33281,0.9852,3.65702,1.12129,3.79929
15-Apr-14,5.02897,3.04132,2.32539,20.52857,11.00106,17.38494,0.29944,3.20789,3.91224,5.62857,0.47857,5.41729,12.00693,5.16691,1.37354,1.46961,5.3849,55.18506,1.62863,5.8962,8.50015,24.44496,4.77941,8.18695,3.98952,12.6949,4.89684,,3.75776,0.23574,,4.49545,5.4599,6.95464,2.61553,40.8488,1.02213,1.94043,2.23658,4.14534,8.96925,3.89113,2.00521,2.18898,2.37425,0.9852,3.66654,1.10666,3.84972
16-Apr-14,5.02897,3.03517,2.29605,20.47716,10.92281,17.29772,0.29819,3.16271,3.89747,5.59054,0.47471,5.4255,11.73074,5.15944,1.37993,1.47277,5.3849,55.2819,1.63319,5.87211,8.48588,24.15643,4.70029,8.12719,3.94814,12.6949,4.89103,,3.74819,0.24875,,4.48133,5.43702,6.95464,2.6237,40.71652,1.02213,1.94822,2.17684,4.09737,8.91933,3.85708,2.01253,2.18898,2.36241,0.97908,3.63797,1.11154,3.85812
17-Apr-14,5.02152,3.07207,2.32539,20.44289,10.95411,17.29772,0.29694,3.19283,3.87533,5.62857,0.47471,5.40908,11.74527,5.15944,1.37141,1.46961,5.43262,55.44331,1.64232,5.92029,8.47162,24.28466,4.66863,8.17841,3.94814,12.67824,4.89103,,3.78644,0.27478,,4.48133,5.48278,6.95464,2.61145,40.67684,1.01536,1.94043,2.19012,4.07817,8.96925,3.87411,1.97594,2.20753,2.38017,0.97908,3.65702,1.11641,3.84972
18-Apr-14,4.98427,3.0813,2.32539,20.44289,10.95411,17.25412,0.2938,3.20036,3.86057,5.62096,0.47085,5.39266,11.77435,5.15944,1.36077,1.46961,5.43262,55.2819,1.63776,5.92029,8.48588,24.28466,4.67655,8.23817,3.97297,12.64492,4.89103,,3.78644,0.27478,,4.48133,5.4599,6.95464,2.59921,40.67684,1.0289,1.94043,2.19012,4.18373,8.98589,3.83153,1.99057,2.20753,2.36241,0.97908,3.64749,1.11641,3.84972
21-Apr-14,4.98427,3.1059,2.32539,20.44289,10.95411,17.42855,0.29443,3.15518,3.89747,5.70463,0.47278,5.41729,11.83249,5.20424,1.36502,1.46961,5.47239,55.2819,1.67425,6.00461,8.51441,24.20452,4.70029,8.23817,3.95641,12.74488,4.9375,,3.80556,0.27478,,4.48839,5.52853,6.95464,2.59105,40.67684,1.04921,1.94822,2.18348,4.17413,8.98589,3.84005,1.99789,2.23536,2.35649,0.97908,3.71416,1.12129,3.86653
22-Apr-14,4.90232,3.13358,2.31805,20.56284,11.00106,17.38494,0.29506,3.16271,3.89009,5.71224,0.47085,5.4255,11.74527,5.19677,1.36502,1.47438,5.4883,55.2819,1.66969,6.01665,8.51441,24.36481,4.74776,8.23817,4.00608,12.6116,4.94331,,3.78644,0.27018,,4.44605,5.5209,6.92882,2.57881,40.67684,1.04244,1.94822,2.19012,4.17413,9.03582,3.91668,2.01253,2.22608,2.36833,0.9852,3.92367,1.12129,3.86653
23-Apr-14,4.82782,3.1182,2.32539,20.47716,10.96976,17.34133,0.29568,3.17024,3.91962,5.72745,0.47278,5.44191,11.77435,5.15944,1.37354,1.47915,5.4883,55.33032,1.66057,6.02268,8.51441,24.26863,4.77941,8.30647,4.00608,12.5283,4.94331,,3.796,0.27095,,4.50251,5.51328,6.93743,2.57881,40.74298,1.1169,1.94822,2.16357,4.11656,9.03582,3.84005,2.01985,2.20753,2.36833,0.99744,3.88558,1.13104,3.86653
24-Apr-14,4.82782,3.11513,2.32539,20.47716,10.93846,17.15237,0.29756,3.16271,3.94176,5.71984,0.48436,5.45833,11.70167,5.16691,1.36502,1.47756,5.44853,55.2819,1.66057,5.99859,8.51441,24.22055,4.75568,8.315,4.01435,12.51164,4.9375,,3.75776,0.26559,,4.52368,5.4904,6.903,2.58289,40.74298,1.1169,1.95602,2.1503,4.14534,9.01918,3.90816,1.99789,2.19825,2.36833,0.99132,3.84749,1.10179,3.88334
25-Apr-14,4.66391,3.11513,2.32539,20.47716,10.93846,17.22504,0.30132,3.14765,3.94915,5.71224,0.47857,5.45833,11.59991,5.17437,1.35651,1.47597,5.35308,55.2012,1.64232,5.99256,8.51441,24.54114,4.76359,8.36623,4.00608,12.6116,4.89684,,3.70995,0.27937,,4.52368,5.47515,6.92882,2.60737,40.34613,1.10336,1.95602,2.1503,4.10696,8.98589,3.89965,1.96862,2.18898,2.36833,0.97296,3.85701,1.09691,3.8161
28-Apr-14,4.69371,3.09975,2.33273,20.34008,10.93846,17.00701,0.30257,3.14765,3.95653,5.69703,0.4805,5.47474,11.64352,5.14451,1.36077,1.47597,5.36899,55.2012,1.64688,5.99256,8.4431,24.22055,4.81898,8.34062,4.01435,12.49498,4.81552,,3.70039,0.28319,,4.57308,5.4599,6.92882,2.60737,40.02865,1.08982,1.95602,2.10384,4.10696,8.98589,3.84005,1.9613,2.1797,2.36241,0.96684,3.79034,1.09691,3.8245
29-Apr-14,4.76821,3.09975,2.32539,20.47716,10.96976,17.07969,0.29819,3.17024,3.97867,5.68942,0.47664,5.48295,11.80342,5.16691,1.35225,1.48392,5.40876,55.24962,1.64232,6.0423,8.48588,24.34878,4.78733,8.39184,4.03918,12.5283,4.81552,,3.77688,0.27095,,4.70011,5.4599,6.96325,2.59513,40.37259,1.08982,1.95602,2.12375,4.15494,8.98589,3.84856,1.96862,2.1426,2.36833,0.96684,3.78082,1.09691,3.83291
30-Apr-14,4.85017,3.09668,2.32539,20.7342,10.95411,17.07969,0.30069,3.17777,4.0894,5.71224,0.47278,5.52399,11.96332,5.18931,1.35012,1.50142,5.35308,55.2819,1.63776,6.15419,8.48588,24.28466,4.90602,8.36623,4.13851,12.74488,4.81552,,3.83425,0.26559,,4.70011,5.47515,6.93743,2.60329,40.47841,1.08982,1.96381,2.21003,4.13575,8.95261,3.84856,1.9613,2.13333,2.36833,0.96072,3.76177,1.08229,3.87493
02-May-14,4.79056,3.06592,2.32539,20.56284,10.93846,17.22504,0.29944,3.17777,4.08201,5.64378,0.47085,5.52399,11.77435,5.18931,1.33734,1.50937,5.44058,55.2819,1.68794,6.14176,8.48588,24.34878,4.88228,8.40891,4.1054,12.57828,4.87941,,3.85337,0.25947,,4.65776,5.48278,6.96325,2.60329,41.00754,1.10336,1.9794,2.21667,4.11656,8.96925,3.85708,1.96862,2.11478,2.36241,0.97908,3.7713,1.07254,3.85812
05-May-14,4.82037,3.0444,2.32539,20.56284,10.75068,17.09422,0.29568,3.17777,4.0894,5.59054,0.46699,5.51578,11.77435,5.16691,1.31179,1.50142,5.40876,55.66928,1.66513,6.09824,8.48588,24.22055,4.85063,8.3833,4.11368,12.57828,4.86779,,3.80556,0.24722,,4.58719,5.44465,6.96325,2.59105,41.00754,1.08982,1.98719,2.19676,4.10696,8.90269,3.84856,1.93935,2.07767,2.36241,0.96072,3.76177,1.07254,3.83291
06-May-14,4.80546,3.05055,2.32539,20.56284,10.82892,16.97793,0.29568,3.17777,4.09678,5.59054,0.45541,5.52399,11.77435,5.20424,1.28197,1.50778,5.37694,55.68542,1.72443,6.09824,8.50015,24.23657,4.82689,8.34915,4.12195,12.51164,4.87941,,3.78644,0.24875,,4.60131,5.44465,6.96325,2.59105,40.47841,1.08982,2.04953,2.17021,4.09737,8.88605,3.86559,1.94666,2.1055,2.35649,0.96072,3.76177,1.07254,3.84972
07-May-14,4.76821,3.0813,2.33273,20.69993,10.76633,16.91979,0.2938,3.13259,4.0894,5.57533,0.44576,5.5322,11.99239,5.21171,1.26068,1.50619,5.36899,55.83068,1.69706,6.07959,8.51441,23.96407,4.85063,8.32354,4.12195,12.47832,4.84456,,3.78644,0.24263,,4.54485,5.43702,6.9116,2.58697,40.47841,1.10336,2.06512,2.13702,4.08777,8.88605,3.84005,1.93203,2.1055,2.36241,0.96072,3.75225,1.09204,3.8245
08-May-14,4.76821,3.0813,2.33273,20.85415,10.92281,17.00701,0.2938,3.17024,4.11892,5.58293,0.43804,5.58145,11.99239,5.07731,1.25003,1.50778,5.4008,55.99209,1.70619,6.09824,8.52867,21.55965,4.81107,8.3833,4.13851,12.6116,4.8736,,3.78644,0.25105,,4.52368,5.46753,6.9116,2.59105,40.76943,1.11013,2.13525,2.19676,4.09737,9.00254,3.87411,1.93935,2.09623,2.36241,1.00968,3.70463,1.07254,3.84972
09-May-14,4.77566,3.07823,2.34006,21.00837,10.95411,17.49503,0.29443,3.15518,4.14281,5.58293,0.4419,5.64711,11.90517,5.14451,1.22235,1.50778,5.39285,55.94367,1.68338,6.11689,8.55719,21.46347,4.89811,8.32354,4.16334,12.62826,4.89103,,3.83425,0.26636,,4.55896,5.4599,6.89439,2.58697,40.89663,1.1169,2.15863,2.19012,4.08777,8.93597,3.87411,1.94666,2.08695,2.35649,0.99132,3.67606,1.07741,3.86653
12-May-14,4.80546,3.069,2.33273,20.90556,10.98541,17.36193,0.2938,3.17777,4.14281,5.5449,0.44769,5.6389,11.90517,5.15944,1.23086,1.5046,5.4008,55.73667,1.71531,6.12311,8.54293,21.65583,4.86646,8.3833,4.17989,12.84484,4.88522,,3.81513,0.27095,,4.56602,5.45227,6.88578,2.56249,41.17785,1.1169,2.22098,2.19012,4.11656,8.90269,3.87411,1.94666,2.09623,2.30912,0.99744,3.65702,1.10179,3.83291
14-May-14,4.89487,3.069,2.34006,21.31681,11.03235,17.45067,0.29568,3.17024,4.15774,5.56011,0.45348,5.71278,11.99239,5.18931,1.23512,1.51255,5.36899,55.67044,1.71531,6.16662,8.58572,21.59171,4.98515,8.40891,4.28749,13.32798,4.92588,,3.83425,0.26636,,4.57308,5.49803,6.88578,2.63594,41.32515,1.15074,2.14305,2.24321,4.13575,8.96925,3.89965,1.95398,2.12405,2.30912,1.00968,3.65702,1.11154,3.8245
15-May-14,4.84272,3.069,2.34006,21.16259,10.96976,17.74644,0.29694,3.17024,4.12041,5.56011,0.45155,5.7374,11.97785,5.15197,1.26281,1.52687,5.36899,56.29967,1.70162,6.17906,8.62886,21.55965,5.02472,8.36623,4.31233,13.31132,4.77485,,3.90118,0.27554,,4.60836,5.56666,6.89439,2.6849,41.2448,1.13721,2.14305,2.2233,4.11656,8.96925,3.91668,1.95398,2.1055,2.3032,0.96684,3.65702,1.10179,3.84131
16-May-14,4.82782,3.05055,2.34006,21.43676,10.95411,17.74644,0.29318,3.17777,4.09802,5.56772,0.45348,5.74561,11.9705,5.15944,1.26707,1.53005,5.43262,56.3659,1.68794,6.18527,8.67201,21.54362,5.10385,8.41745,4.38682,13.31132,4.8039,,3.9203,0.27171,,4.60836,5.53616,6.71364,2.70122,41.08411,1.14398,2.14305,2.24985,4.13575,8.95261,3.86559,1.95398,2.09623,2.30912,0.96072,3.63797,1.12129,3.85812
19-May-14,4.78311,3.05055,2.34006,21.35108,10.92281,17.76123,0.29506,3.19283,4.04577,5.60575,0.4612,5.74561,12.02925,5.18184,1.2841,1.54595,5.40876,56.3659,1.71075,6.20392,8.77268,21.07877,5.20671,8.36623,4.37854,13.26134,4.85618,,3.96811,0.26942,,4.58719,5.54378,6.62757,2.71754,41.08411,1.15074,2.14305,2.30294,4.10696,8.96925,3.87411,1.94666,2.09623,2.33873,0.96072,3.66654,1.12129,3.83291
20-May-14,4.80564,3.05362,2.34006,21.16259,10.93846,17.77602,0.29443,3.17024,3.99352,5.61336,0.45541,5.70457,11.9705,5.17437,1.25855,1.54118,5.41671,56.29967,1.67881,6.1977,8.8302,19.9567,5.14341,8.33208,4.35371,13.09474,4.83875,,3.97768,0.26636,,4.65776,5.55141,6.36935,2.71346,41.04394,1.15074,2.11967,2.24321,4.06858,8.95261,3.89965,1.92471,2.09623,2.30912,0.96072,3.66654,1.13591,3.83291
21-May-14,4.79062,3.03825,2.3474,21.16259,10.95411,17.87954,0.29506,3.15518,4.00845,5.59815,0.45348,5.68815,11.94113,5.16691,1.23512,1.53482,5.4008,,1.66969,6.15419,8.77268,19.08691,5.14341,8.37476,4.33716,13.07808,4.83294,,3.96811,0.26865,,4.67188,5.54378,6.50706,2.68898,41.04394,1.19813,2.09629,2.26312,4.07817,8.95261,3.85708,1.93203,2.09623,2.30912,0.9546,3.65702,1.19442,3.8245
22-May-14,4.73806,3.0567,2.3474,21.07691,10.95411,18.04221,0.2938,3.17777,4.01591,5.61336,0.45541,5.68815,11.72081,5.17437,1.26494,1.53323,5.37694,55.96849,1.68794,6.18527,8.7583,18.92584,5.0728,8.33208,4.29577,13.16138,4.85037,,4.07329,0.26406,,4.67894,5.54378,6.51567,2.69306,41.17785,1.15751,2.10408,2.25649,4.0206,8.96925,3.91668,1.90275,2.08695,2.30912,0.94237,3.76316,1.24804,3.8161
23-May-14,4.65546,3.05977,2.35473,20.78561,10.92281,17.99785,0.29443,3.17777,4.03084,5.56011,0.45155,5.67994,11.82363,5.15197,1.26281,1.53164,5.4008,56.38246,1.656,6.15419,8.7583,18.92584,5.04033,8.34062,4.17989,13.16138,4.89684,,3.95855,0.26253,,4.61208,5.53616,6.44681,2.69306,41.80723,1.17105,2.07291,2.32285,3.92464,8.96925,3.91668,1.93203,2.07767,,0.93013,3.76316,1.26267,3.78247
26-May-14,4.64045,3.0567,2.35473,20.63138,10.96976,18.11616,0.2938,3.19283,4.06816,5.56011,0.45348,5.65532,11.58862,4.97278,1.26388,1.51573,5.40876,56.13408,1.68338,6.14176,8.72953,18.76477,5.1215,8.33208,4.09712,12.99478,4.85037,,3.95855,0.26253,,4.46907,5.53616,6.45542,2.69306,41.78045,1.17782,2.04953,2.28303,3.90545,8.98589,3.86559,1.93203,2.0684,2.21439,0.93625,3.74386,1.22854,3.73204
27-May-14,4.64795,3.08438,2.35473,20.7342,10.95411,18.21968,0.29318,3.19283,4.10548,5.57533,0.45734,5.65532,11.52987,4.93544,1.26816,1.50619,5.4008,56.11752,1.70619,6.17906,8.74392,19.07081,5.15396,8.34915,4.09712,13.06142,4.79228,,3.98724,0.26329,,4.51912,5.55141,6.46403,2.69306,41.84741,1.17782,2.05733,2.29631,3.93424,9.00254,3.86559,1.91007,2.0313,2.20847,0.93013,3.70526,1.21879,3.77407
28-May-14,4.61792,3.14895,2.37674,20.7342,10.93846,18.08658,0.29694,3.19283,4.10548,5.59815,0.45348,5.59786,11.45643,5.05711,1.27245,1.51891,5.35308,55.90226,1.68794,6.17906,8.74392,19.7312,5.17831,8.36623,4.08885,13.17804,4.84456,,3.9968,0.26712,,4.50482,5.55141,6.45542,2.79507,41.78045,1.18459,2.06512,2.30294,3.95343,9.00254,3.78045,1.89544,2.00295,2.15518,0.92401,3.68596,1.25292,3.75726
29-May-14,4.67799,3.17048,2.39141,20.76847,10.92281,17.74644,0.29694,3.17777,4.12041,5.61336,0.45927,5.66353,11.52987,5.11067,1.27459,1.51096,5.36103,55.63732,1.67881,6.20392,8.72953,20.21441,5.12961,8.36623,4.16334,13.16138,4.89684,,3.98724,0.27478,,4.51912,5.54378,6.49846,2.76651,41.78045,1.18459,2.0807,2.30294,4.00141,9.00254,3.74639,1.8808,1.99351,2.18478,0.96072,3.73421,1.24804,3.75726
30-May-14,4.64045,3.32116,2.26671,20.4943,10.86022,18.11616,0.3032,3.06482,4.04577,5.58293,0.46313,5.68815,11.51518,5.02651,1.31743,1.51891,5.36103,55.68699,1.66969,6.14176,8.67201,20.32716,5.01598,8.30647,4.08057,12.82818,4.87941,,3.92987,0.27171,,4.48337,5.59716,6.50706,2.72979,42.11523,1.10336,2.0885,2.25649,4.00141,8.98589,3.61016,1.81493,1.93682,2.08413,0.92401,3.66667,1.21879,3.69842
02-Jun-14,4.61041,3.25043,2.3474,20.56284,10.86022,17.61334,0.30069,3.17777,4.0607,5.49166,0.45927,5.69653,11.48581,5.03416,1.30458,1.51573,5.36103,55.55453,1.68794,6.11689,8.67201,19.71509,5.00787,8.4516,4.11368,12.92814,4.85037,,3.98724,0.26636,,4.51197,5.5209,6.50706,2.76651,41.80723,1.11017,2.09629,2.25649,3.96303,8.98589,3.6953,1.84421,1.98406,2.12558,0.91789,3.66667,1.21384,3.78247
